GENE	ENSG00000104381	I
GENE	ENSG00000123612	I
GENE	ENSG00000116044	L
GENE	ENSG00000215126	I
GENE	ENSG00000198807	I
GENE	ENSG00000136932	I
GENE	ENSG00000137309	I
GENE	ENSG00000253305	I
GENE	ENSG00000164088	I
GENE	ENSG00000120616	I
GENE	ENSG00000135519	I
GENE	ENSG00000119878	I
GENE	ENSG00000121766	I
GENE	ENSG00000205426	I
GENE	ENSG00000106991	I
GENE	ENSG00000186910	I
GENE	ENSG00000101972	I
GENE	ENSG00000277972	I
GENE	ENSG00000141696	I
GENE	ENSG00000118894	I
GENE	ENSG00000196812	I
GENE	ENSG00000227345	UL
GENE	ENSG00000019505	I
GENE	ENSG00000164306	I
GENE	ENSG00000070614	I
GENE	ENSG00000178217	I
GENE	ENSG00000136720	I
GENE	ENSG00000111339	I
GENE	ENSG00000214193	I
GENE	ENSG00000166313	I
GENE	ENSG00000173275	I
GENE	ENSG00000182185	I
GENE	ENSG00000234438	I
GENE	ENSG00000183020	I
GENE	ENSG00000166225	I
GENE	ENSG00000142549	I
GENE	ENSG00000214694	I
GENE	ENSG00000184544	I
GENE	ENSG00000146674	I
GENE	ENSG00000165898	I
GENE	ENSG00000162373	I
GENE	ENSG00000054690	I
GENE	ENSG00000160712	I
GENE	ENSG00000182612	I
GENE	ENSG00000114770	I
GENE	ENSG00000108349	I
GENE	ENSG00000178149	I
GENE	ENSG00000173226	I
GENE	ENSG00000070770	I
GENE	ENSG00000141956	PI
GENE	ENSG00000122218	I
GENE	ENSG00000244405	UL
GENE	ENSG00000111605	I
GENE	ENSG00000196098	I
GENE	ENSG00000163811	I
GENE	ENSG00000172554	PG
GENE	ENSG00000198730	I
GENE	ENSG00000196860	I
GENE	ENSG00000148175	I
GENE	ENSG00000214212	I
GENE	ENSG00000108244	I
GENE	ENSG00000067955	I
GENE	ENSG00000170236	I
GENE	ENSG00000166477	I
GENE	ENSG00000168515	I
GENE	ENSG00000278870	I
GENE	ENSG00000212725	I
GENE	ENSG00000151640	I
GENE	ENSG00000198691	I
GENE	ENSG00000088179	I
GENE	ENSG00000011677	I
GENE	ENSG00000176108	I
GENE	ENSG00000146070	I
GENE	ENSG00000029363	I
GENE	ENSG00000124610	I
GENE	ENSG00000116117	I
GENE	ENSG00000215529	L
GENE	ENSG00000170854	I
GENE	ENSG00000107020	I
GENE	ENSG00000053108	I
GENE	ENSG00000212901	I
GENE	ENSG00000116329	I
GENE	ENSG00000181061	I
GENE	ENSG00000143252	I
GENE	ENSG00000136367	I
GENE	ENSG00000164756	I
GENE	ENSG00000187288	UL
GENE	ENSG00000113361	I
GENE	ENSG00000156858	I
GENE	ENSG00000108018	I
GENE	ENSG00000204923	I
GENE	ENSG00000128534	I
GENE	ENSG00000133055	I
GENE	ENSG00000148834	I
GENE	ENSG00000179397	I
GENE	ENSG00000164532	I
GENE	ENSG00000198822	I
GENE	ENSG00000135919	I
GENE	ENSG00000153046	I
GENE	ENSG00000159214	I
GENE	ENSG00000137145	I
GENE	ENSG00000105568	I
GENE	ENSG00000082781	I
GENE	ENSG00000275700	I
GENE	ENSG00000183396	I
GENE	ENSG00000075292	I
GENE	ENSG00000079950	I
GENE	ENSG00000142453	I
GENE	ENSG00000154639	I
GENE	ENSG00000197321	I
GENE	ENSG00000149090	I
GENE	ENSG00000221852	I
GENE	ENSG00000074706	I
GENE	ENSG00000153294	I
GENE	ENSG00000135392	I
GENE	ENSG00000168028	I
GENE	ENSG00000223501	I
GENE	ENSG00000167978	I
GENE	ENSG00000154975	I
GENE	ENSG00000167914	PI
GENE	ENSG00000213533	I
GENE	ENSG00000108187	I
GENE	ENSG00000138079	I
GENE	ENSG00000135697	I
GENE	ENSG00000122417	I
GENE	ENSG00000196517	I
GENE	ENSG00000125207	I
GENE	ENSG00000213648	I
GENE	ENSG00000058335	I
GENE	ENSG00000173597	I
GENE	ENSG00000143228	L
GENE	ENSG00000154856	I
GENE	ENSG00000136213	I
GENE	ENSG00000067057	I
GENE	ENSG00000133048	I
GENE	ENSG00000243073	I
GENE	ENSG00000073169	I
GENE	ENSG00000196739	I
GENE	ENSG00000198642	I
GENE	ENSG00000140548	I
GENE	ENSG00000273696	I
GENE	ENSG00000188739	I
GENE	ENSG00000159387	I
GENE	ENSG00000204279	UL
GENE	ENSG00000268500	I
GENE	ENSG00000148826	I
GENE	ENSG00000178921	I
GENE	ENSG00000144485	I
GENE	ENSG00000236027	I
GENE	ENSG00000115539	I
GENE	ENSG00000092847	I
GENE	ENSG00000136021	I
GENE	ENSG00000156925	I
GENE	ENSG00000108950	I
GENE	ENSG00000186352	I
GENE	ENSG00000163577	I
GENE	ENSG00000175221	I
GENE	ENSG00000164451	I
GENE	ENSG00000101342	I
GENE	ENSG00000185250	I
GENE	ENSG00000167863	I
GENE	ENSG00000177565	I
GENE	ENSG00000180817	I
GENE	ENSG00000188536	I
GENE	ENSG00000185973	UL
GENE	ENSG00000100865	I
GENE	ENSG00000186919	L
GENE	ENSG00000001630	I
GENE	ENSG00000163956	I
GENE	ENSG00000067842	I
GENE	ENSG00000232030	I
GENE	ENSG00000180329	I
GENE	ENSG00000136270	I
GENE	ENSG00000187513	I
GENE	ENSG00000197747	I
GENE	ENSG00000179580	I
GENE	ENSG00000164674	I
GENE	ENSG00000177489	PG
GENE	ENSG00000159917	I
GENE	ENSG00000154529	I
GENE	ENSG00000074317	I
GENE	ENSG00000166582	I
GENE	ENSG00000110330	I
GENE	ENSG00000183878	I
GENE	ENSG00000179636	I
GENE	ENSG00000109184	I
GENE	ENSG00000141497	I
GENE	ENSG00000136824	I
GENE	ENSG00000159212	I
GENE	ENSG00000113141	I
GENE	ENSG00000214513	I
GENE	ENSG00000184530	I
GENE	ENSG00000112337	I
GENE	ENSG00000166558	I
GENE	ENSG00000162377	I
GENE	ENSG00000119636	I
GENE	ENSG00000105357	UL
GENE	ENSG00000165583	L
GENE	ENSG00000196655	L
GENE	ENSG00000196616	I
GENE	ENSG00000164741	I
GENE	ENSG00000162407	I
GENE	ENSG00000077150	I
GENE	ENSG00000063660	I
GENE	ENSG00000170324	M
GENE	ENSG00000162747	I
GENE	ENSG00000169432	I
GENE	ENSG00000226600	I
GENE	ENSG00000077585	I
GENE	ENSG00000150527	UL
GENE	ENSG00000142166	I
GENE	ENSG00000154767	I
GENE	ENSG00000111670	I
GENE	ENSG00000173545	I
GENE	ENSG00000126012	I
GENE	ENSG00000120594	I
GENE	ENSG00000164136	I
GENE	ENSG00000244165	I
GENE	ENSG00000198092	I
GENE	ENSG00000160211	I
GENE	ENSG00000144057	I
GENE	ENSG00000141933	I
GENE	ENSG00000141384	I
GENE	ENSG00000118242	I
GENE	ENSG00000196748	I
GENE	ENSG00000136371	I
GENE	ENSG00000179058	I
GENE	ENSG00000166920	I
GENE	ENSG00000105245	I
GENE	ENSG00000153714	I
GENE	ENSG00000205030	I
GENE	ENSG00000146063	I
GENE	ENSG00000103942	I
GENE	ENSG00000188655	I
GENE	ENSG00000130304	I
GENE	ENSG00000169519	I
GENE	ENSG00000104320	UL
GENE	ENSG00000163673	I
GENE	ENSG00000275385	I
GENE	ENSG00000132681	I
GENE	ENSG00000148341	I
GENE	ENSG00000116254	I
GENE	ENSG00000071127	I
GENE	ENSG00000134595	I
GENE	ENSG00000132694	I
GENE	ENSG00000254772	I
GENE	ENSG00000286268	UL
GENE	ENSG00000102189	I
GENE	ENSG00000144649	I
GENE	ENSG00000141255	I
GENE	ENSG00000112658	I
GENE	ENSG00000115590	I
GENE	ENSG00000206047	I
GENE	ENSG00000087095	I
GENE	ENSG00000146859	I
GENE	ENSG00000164032	I
GENE	ENSG00000108061	I
GENE	ENSG00000179673	PG
GENE	ENSG00000147573	I
GENE	ENSG00000204007	I
GENE	ENSG00000188215	I
GENE	ENSG00000186049	I
GENE	ENSG00000129245	I
GENE	ENSG00000143742	I
GENE	ENSG00000165509	I
GENE	ENSG00000213402	I
GENE	ENSG00000182095	UL
GENE	ENSG00000285043	I
GENE	ENSG00000112218	I
GENE	ENSG00000176049	UL
GENE	ENSG00000188937	I
GENE	ENSG00000135677	I
GENE	ENSG00000157064	I
GENE	ENSG00000204020	I
GENE	ENSG00000126945	I
GENE	ENSG00000143476	I
GENE	ENSG00000185900	I
GENE	ENSG00000171596	I
GENE	ENSG00000095539	I
GENE	ENSG00000011347	I
GENE	ENSG00000160539	I
GENE	ENSG00000196581	I
GENE	ENSG00000244731	I
GENE	ENSG00000143622	I
GENE	ENSG00000005007	I
GENE	ENSG00000111144	I
GENE	ENSG00000103365	I
GENE	ENSG00000166801	I
GENE	ENSG00000062096	PG
GENE	ENSG00000166415	I
GENE	ENSG00000074603	I
GENE	ENSG00000248905	PI
GENE	ENSG00000215021	I
GENE	ENSG00000146856	I
GENE	ENSG00000116030	I
GENE	ENSG00000055917	I
GENE	ENSG00000119514	I
GENE	ENSG00000179097	I
GENE	ENSG00000153266	I
GENE	ENSG00000077147	I
GENE	ENSG00000131653	I
GENE	ENSG00000116478	UL
GENE	ENSG00000204979	I
GENE	ENSG00000169744	I
GENE	ENSG00000151229	I
GENE	ENSG00000175197	I
GENE	ENSG00000166450	I
GENE	ENSG00000068745	I
GENE	ENSG00000029725	I
GENE	ENSG00000175390	I
GENE	ENSG00000111145	I
GENE	ENSG00000136305	I
GENE	ENSG00000167117	L
GENE	ENSG00000171867	I
GENE	ENSG00000237110	PG
GENE	ENSG00000126878	I
GENE	ENSG00000115350	I
GENE	ENSG00000167862	I
GENE	ENSG00000163728	I
GENE	ENSG00000118785	I
GENE	ENSG00000048405	UL
GENE	ENSG00000161847	I
GENE	ENSG00000116213	I
GENE	ENSG00000144401	I
GENE	ENSG00000117091	I
GENE	ENSG00000083720	I
