GENE	ENSG00000151623	I
GENE	ENSG00000055070	I
GENE	ENSG00000196139	PG
GENE	ENSG00000108559	I
GENE	ENSG00000173418	I
GENE	ENSG00000145388	I
GENE	ENSG00000105953	I
GENE	ENSG00000162643	I
GENE	ENSG00000179477	I
GENE	ENSG00000250565	I
GENE	ENSG00000187416	I
GENE	ENSG00000119977	I
GENE	ENSG00000168256	I
GENE	ENSG00000139445	I
GENE	ENSG00000104904	I
GENE	ENSG00000178394	I
GENE	ENSG00000244752	I
GENE	ENSG00000177300	I
GENE	ENSG00000067221	I
GENE	ENSG00000117407	I
GENE	ENSG00000002549	I
GENE	ENSG00000140332	I
GENE	ENSG00000152705	I
GENE	ENSG00000024526	I
GENE	ENSG00000010319	I
GENE	ENSG00000197705	I
GENE	ENSG00000153832	I
GENE	ENSG00000214140	I
GENE	ENSG00000101460	I
GENE	ENSG00000108839	I
GENE	ENSG00000211933	L
GENE	ENSG00000102119	I
GENE	ENSG00000183347	I
GENE	ENSG00000244588	I
GENE	ENSG00000152749	I
GENE	ENSG00000239590	M
GENE	ENSG00000117586	I
GENE	ENSG00000165623	I
GENE	ENSG00000087074	I
GENE	ENSG00000203760	I
GENE	ENSG00000166402	I
GENE	ENSG00000197050	I
GENE	ENSG00000105131	I
GENE	ENSG00000172889	I
GENE	ENSG00000172733	I
GENE	ENSG00000204379	I
GENE	ENSG00000276293	I
GENE	ENSG00000157005	I
GENE	ENSG00000184672	I
GENE	ENSG00000119919	I
GENE	ENSG00000166321	I
GENE	ENSG00000184060	I
GENE	ENSG00000159063	I
GENE	ENSG00000102054	I
GENE	ENSG00000106333	I
GENE	ENSG00000069974	I
GENE	ENSG00000010165	I
GENE	ENSG00000114737	I
GENE	ENSG00000164125	I
GENE	ENSG00000186193	I
GENE	ENSG00000176390	I
GENE	ENSG00000240038	I
GENE	ENSG00000105219	UL
GENE	ENSG00000135956	I
GENE	ENSG00000167470	I
GENE	ENSG00000171992	I
GENE	ENSG00000173991	I
GENE	ENSG00000142675	I
GENE	ENSG00000182334	I
GENE	ENSG00000150275	M
GENE	ENSG00000172116	I
GENE	ENSG00000157884	I
GENE	ENSG00000147872	I
GENE	ENSG00000131459	I
GENE	ENSG00000198722	I
GENE	ENSG00000143536	I
GENE	ENSG00000151292	I
GENE	ENSG00000165283	I
GENE	ENSG00000120694	I
GENE	ENSG00000215148	I
GENE	ENSG00000162433	I
GENE	ENSG00000061676	I
GENE	ENSG00000197651	I
GENE	ENSG00000176595	I
GENE	ENSG00000197780	I
GENE	ENSG00000167637	I
GENE	ENSG00000050030	I
GENE	ENSG00000198121	I
GENE	ENSG00000275034	UL
GENE	ENSG00000172382	I
GENE	ENSG00000112378	I
GENE	ENSG00000156234	I
GENE	ENSG00000144909	I
GENE	ENSG00000185002	I
GENE	ENSG00000066455	I
GENE	ENSG00000083635	I
GENE	ENSG00000181371	I
GENE	ENSG00000164822	L
GENE	ENSG00000146054	I
GENE	ENSG00000243284	I
GENE	ENSG00000288675	UL
GENE	ENSG00000003249	I
GENE	ENSG00000167363	I
GENE	ENSG00000173253	I
GENE	ENSG00000130349	I
GENE	ENSG00000100888	I
GENE	ENSG00000187242	I
GENE	ENSG00000110080	I
GENE	ENSG00000128596	I
GENE	ENSG00000162771	I
GENE	ENSG00000065320	I
GENE	ENSG00000232070	I
GENE	ENSG00000188984	I
GENE	ENSG00000196233	I
GENE	ENSG00000184811	I
GENE	ENSG00000075790	I
GENE	ENSG00000179399	I
GENE	ENSG00000198183	I
GENE	ENSG00000166189	I
GENE	ENSG00000205078	I
GENE	ENSG00000080224	I
GENE	ENSG00000040731	I
GENE	ENSG00000154511	I
GENE	ENSG00000060138	I
GENE	ENSG00000073536	I
GENE	ENSG00000185862	I
GENE	ENSG00000105711	I
GENE	ENSG00000186973	I
GENE	ENSG00000197961	PG
GENE	ENSG00000141385	I
GENE	ENSG00000174697	I
GENE	ENSG00000122335	I
GENE	ENSG00000105948	I
GENE	ENSG00000120658	I
GENE	ENSG00000069998	I
GENE	ENSG00000131469	I
GENE	ENSG00000204006	I
GENE	ENSG00000166478	I
GENE	ENSG00000109618	I
GENE	ENSG00000165807	I
GENE	ENSG00000144063	I
GENE	ENSG00000197122	I
GENE	ENSG00000197324	I
GENE	ENSG00000113163	I
GENE	ENSG00000170955	I
GENE	ENSG00000104375	I
GENE	ENSG00000148730	I
GENE	ENSG00000042088	I
GENE	ENSG00000113300	I
GENE	ENSG00000105750	I
GENE	ENSG00000184117	I
GENE	ENSG00000092108	I
GENE	ENSG00000109686	I
GENE	ENSG00000174547	I
GENE	ENSG00000122862	I
GENE	ENSG00000105467	I
GENE	ENSG00000154162	I
GENE	ENSG00000107036	I
GENE	ENSG00000167535	I
GENE	ENSG00000137806	I
GENE	ENSG00000063241	I
GENE	ENSG00000124383	I
GENE	ENSG00000106086	I
GENE	ENSG00000279301	PG
GENE	ENSG00000047457	I
GENE	ENSG00000186787	I
GENE	ENSG00000114861	I
GENE	ENSG00000170920	I
GENE	ENSG00000115902	I
GENE	ENSG00000185386	I
GENE	ENSG00000120688	I
GENE	ENSG00000183763	I
GENE	ENSG00000213930	I
GENE	ENSG00000035720	I
GENE	ENSG00000125875	I
GENE	ENSG00000185359	I
GENE	ENSG00000206069	I
GENE	ENSG00000046653	I
GENE	ENSG00000186509	I
GENE	ENSG00000174564	I
GENE	ENSG00000206073	I
GENE	ENSG00000176973	I
GENE	ENSG00000101435	I
GENE	ENSG00000183431	I
GENE	ENSG00000158290	I
GENE	ENSG00000112308	I
GENE	ENSG00000205238	I
GENE	ENSG00000204444	I
GENE	ENSG00000135090	I
GENE	ENSG00000196074	UL
GENE	ENSG00000176925	I
GENE	ENSG00000184076	I
GENE	ENSG00000179094	I
GENE	ENSG00000180879	I
GENE	ENSG00000004059	I
GENE	ENSG00000137133	I
GENE	ENSG00000162999	I
GENE	ENSG00000205927	I
GENE	ENSG00000137693	I
GENE	ENSG00000215271	I
GENE	ENSG00000162572	I
GENE	ENSG00000152495	I
GENE	ENSG00000213614	I
GENE	ENSG00000264424	I
GENE	ENSG00000106009	I
GENE	ENSG00000168734	I
GENE	ENSG00000170549	I
GENE	ENSG00000150750	I
GENE	ENSG00000274274	I
GENE	ENSG00000141682	I
GENE	ENSG00000138430	I
GENE	ENSG00000148834	I
GENE	ENSG00000101251	I
GENE	ENSG00000110330	I
GENE	ENSG00000166529	I
GENE	ENSG00000204882	I
GENE	ENSG00000154102	I
GENE	ENSG00000162373	I
GENE	ENSG00000125999	I
GENE	ENSG00000054690	I
GENE	ENSG00000166582	I
GENE	ENSG00000170396	I
GENE	ENSG00000248109	I
GENE	ENSG00000184544	I
GENE	ENSG00000179933	I
GENE	ENSG00000214694	I
GENE	ENSG00000137809	I
GENE	ENSG00000182612	I
GENE	ENSG00000033122	I
GENE	ENSG00000114942	I
GENE	ENSG00000142549	I
GENE	ENSG00000183020	I
GENE	ENSG00000234438	I
GENE	ENSG00000053918	I
GENE	ENSG00000135972	I
GENE	ENSG00000214193	I
GENE	ENSG00000232030	I
GENE	ENSG00000214107	I
GENE	ENSG00000141497	I
GENE	ENSG00000104980	I
GENE	ENSG00000179636	I
GENE	ENSG00000151136	I
GENE	ENSG00000138767	I
GENE	ENSG00000177489	PG
GENE	ENSG00000277535	I
GENE	ENSG00000150967	I
GENE	ENSG00000123388	I
GENE	ENSG00000025293	I
GENE	ENSG00000100767	I
GENE	ENSG00000174132	I
GENE	ENSG00000044524	I
GENE	ENSG00000157827	I
GENE	ENSG00000155875	I
GENE	ENSG00000166135	I
GENE	ENSG00000087157	I
GENE	ENSG00000067842	I
GENE	ENSG00000125877	I
GENE	ENSG00000127328	I
GENE	ENSG00000126351	I
GENE	ENSG00000048649	I
GENE	ENSG00000178149	I
GENE	ENSG00000188277	I
GENE	ENSG00000130724	I
GENE	ENSG00000070614	I
GENE	ENSG00000165502	I
GENE	ENSG00000137309	I
GENE	ENSG00000105983	I
GENE	ENSG00000196098	L
GENE	ENSG00000143248	I
GENE	ENSG00000136720	I
GENE	ENSG00000161547	I
GENE	ENSG00000121766	I
