GENE	ENSG00000104381	I
GENE	ENSG00000138166	I
GENE	ENSG00000204267	PI
GENE	ENSG00000158816	I
GENE	ENSG00000152254	I
GENE	ENSG00000055950	I
GENE	ENSG00000125965	I
GENE	ENSG00000229674	PG
GENE	ENSG00000163145	I
GENE	ENSG00000185008	I
GENE	ENSG00000168209	I
GENE	ENSG00000166136	I
GENE	ENSG00000152409	I
GENE	ENSG00000169100	PG
GENE	ENSG00000125434	I
GENE	ENSG00000135452	I
GENE	ENSG00000198910	I
GENE	ENSG00000007372	I
GENE	ENSG00000120262	I
GENE	ENSG00000100147	I
GENE	ENSG00000137463	I
GENE	ENSG00000169903	PI
GENE	ENSG00000168282	I
GENE	ENSG00000132122	I
GENE	ENSG00000109220	I
GENE	ENSG00000182329	UL
GENE	ENSG00000164871	I
GENE	ENSG00000178694	I
GENE	ENSG00000196878	PI
GENE	ENSG00000136161	PI
GENE	ENSG00000188760	I
GENE	ENSG00000125447	I
GENE	ENSG00000174448	I
GENE	ENSG00000163492	PI
GENE	ENSG00000143032	I
GENE	ENSG00000161057	I
GENE	ENSG00000148935	PI
GENE	ENSG00000129128	PI
GENE	ENSG00000204370	I
GENE	ENSG00000196368	I
GENE	ENSG00000119013	I
GENE	ENSG00000183840	I
GENE	ENSG00000143761	I
GENE	ENSG00000181786	I
GENE	ENSG00000188338	I
GENE	ENSG00000133226	I
GENE	ENSG00000181693	I
GENE	ENSG00000116035	I
GENE	ENSG00000181649	PG
GENE	ENSG00000109610	I
GENE	ENSG00000107099	PI
GENE	ENSG00000039068	PI
GENE	ENSG00000064999	I
GENE	ENSG00000172367	I
GENE	ENSG00000196544	I
GENE	ENSG00000171790	I
GENE	ENSG00000166971	I
GENE	ENSG00000130811	I
GENE	ENSG00000186591	PI
GENE	ENSG00000198793	PI
GENE	ENSG00000162746	I
GENE	ENSG00000028839	I
GENE	ENSG00000237172	I
GENE	ENSG00000115159	I
GENE	ENSG00000127481	I
GENE	ENSG00000145545	I
GENE	ENSG00000187612	PG
GENE	ENSG00000125863	I
GENE	ENSG00000168995	UL
GENE	ENSG00000108262	I
GENE	ENSG00000159423	I
GENE	ENSG00000156011	PI
GENE	ENSG00000143702	I
GENE	ENSG00000120334	I
GENE	ENSG00000104356	UL
GENE	ENSG00000180628	I
GENE	ENSG00000146757	I
GENE	ENSG00000109819	I
GENE	ENSG00000160097	I
GENE	ENSG00000173193	PI
GENE	ENSG00000156140	I
GENE	ENSG00000091039	PI
GENE	ENSG00000171827	I
GENE	ENSG00000165175	I
GENE	ENSG00000138100	I
GENE	ENSG00000130299	I
GENE	ENSG00000161217	I
GENE	ENSG00000148737	I
GENE	ENSG00000186889	I
GENE	ENSG00000170921	I
GENE	ENSG00000112984	I
GENE	ENSG00000185112	I
GENE	ENSG00000127928	I
GENE	ENSG00000134716	I
GENE	ENSG00000168546	PI
GENE	ENSG00000175175	I
GENE	ENSG00000166828	I
GENE	ENSG00000100292	I
