GENE	ENSG00000171160	I
GENE	ENSG00000120265	I
GENE	ENSG00000088992	I
GENE	ENSG00000145217	L
GENE	ENSG00000206561	I
GENE	ENSG00000162231	I
GENE	ENSG00000149970	I
GENE	ENSG00000077935	I
GENE	ENSG00000126787	I
GENE	ENSG00000099624	I
GENE	ENSG00000165072	I
GENE	ENSG00000141294	I
GENE	ENSG00000164292	I
GENE	ENSG00000170561	I
GENE	ENSG00000155629	I
GENE	ENSG00000185621	I
GENE	ENSG00000145687	I
GENE	ENSG00000177807	I
GENE	ENSG00000184058	UL
GENE	ENSG00000163530	I
GENE	ENSG00000197056	I
GENE	ENSG00000108175	UL
GENE	ENSG00000128408	I
GENE	ENSG00000166394	I
GENE	ENSG00000121644	I
GENE	ENSG00000171621	I
GENE	ENSG00000270672	PG
GENE	ENSG00000156671	I
GENE	ENSG00000141682	I
GENE	ENSG00000174744	I
GENE	ENSG00000197651	I
GENE	ENSG00000139445	I
GENE	ENSG00000089693	I
GENE	ENSG00000160813	UL
GENE	ENSG00000161091	I
GENE	ENSG00000168743	I
GENE	ENSG00000204713	L
GENE	ENSG00000150750	I
GENE	ENSG00000131459	I
GENE	ENSG00000147872	I
GENE	ENSG00000284725	I
GENE	ENSG00000177938	I
GENE	ENSG00000137962	I
GENE	ENSG00000115421	I
GENE	ENSG00000274209	I
GENE	ENSG00000215148	I
GENE	ENSG00000130958	I
GENE	ENSG00000284638	I
GENE	ENSG00000157884	I
GENE	ENSG00000137522	I
GENE	ENSG00000139209	I
GENE	ENSG00000100558	I
GENE	ENSG00000150275	I
GENE	ENSG00000130779	I
GENE	ENSG00000106524	I
GENE	ENSG00000215644	I
GENE	ENSG00000129682	I
GENE	ENSG00000187918	I
GENE	ENSG00000164151	I
GENE	ENSG00000141404	I
GENE	ENSG00000104980	I
GENE	ENSG00000150394	I
GENE	ENSG00000101193	I
GENE	ENSG00000150967	I
GENE	ENSG00000066933	I
GENE	ENSG00000151136	I
GENE	ENSG00000025293	I
GENE	ENSG00000138095	I
GENE	ENSG00000044524	I
GENE	ENSG00000215845	UL
GENE	ENSG00000214107	I
GENE	ENSG00000277535	I
GENE	ENSG00000204104	I
GENE	ENSG00000135972	I
GENE	ENSG00000126351	I
GENE	ENSG00000100767	UL
GENE	ENSG00000174132	I
GENE	ENSG00000138767	I
GENE	ENSG00000286105	I
GENE	ENSG00000198171	I
GENE	ENSG00000186930	PG
GENE	ENSG00000102870	I
GENE	ENSG00000069535	I
GENE	ENSG00000010256	I
GENE	ENSG00000134905	I
GENE	ENSG00000197299	I
GENE	ENSG00000283463	I
GENE	ENSG00000145423	I
GENE	ENSG00000079482	I
GENE	ENSG00000151498	I
GENE	ENSG00000198870	UL
GENE	ENSG00000065371	I
GENE	ENSG00000175398	I
GENE	ENSG00000196932	I
GENE	ENSG00000197951	PG
GENE	ENSG00000136279	I
GENE	ENSG00000284684	I
GENE	ENSG00000077238	I
GENE	ENSG00000104313	I
GENE	ENSG00000166839	I
GENE	ENSG00000189139	I
GENE	ENSG00000049768	I
GENE	ENSG00000153922	I
GENE	ENSG00000171497	I
GENE	ENSG00000106415	I
GENE	ENSG00000073146	I
