GENE	ENSG00000104381	I
GENE	ENSG00000137809	UL
GENE	ENSG00000110218	PI
GENE	ENSG00000144649	I
GENE	ENSG00000185420	PI
GENE	ENSG00000163818	I
GENE	ENSG00000125388	I
GENE	ENSG00000166368	I
GENE	ENSG00000164077	I
GENE	ENSG00000166450	I
GENE	ENSG00000137204	I
GENE	ENSG00000204979	I
GENE	ENSG00000154493	UL
GENE	ENSG00000165509	I
GENE	ENSG00000048707	I
GENE	ENSG00000185674	I
GENE	ENSG00000105518	I
GENE	ENSG00000271303	I
GENE	ENSG00000165502	I
GENE	ENSG00000130724	I
GENE	ENSG00000172155	I
GENE	ENSG00000102362	I
GENE	ENSG00000160221	PI
GENE	ENSG00000152422	I
GENE	ENSG00000114942	I
GENE	ENSG00000110435	I
GENE	ENSG00000033122	I
GENE	ENSG00000127328	PI
GENE	ENSG00000087903	I
GENE	ENSG00000166529	I
GENE	ENSG00000128563	I
GENE	ENSG00000135972	I
GENE	ENSG00000188215	I
GENE	ENSG00000147383	I
GENE	ENSG00000101251	I
GENE	ENSG00000101384	I
GENE	ENSG00000204882	I
GENE	ENSG00000211801	I
GENE	ENSG00000048649	I
GENE	ENSG00000170396	I
GENE	ENSG00000120314	UL
GENE	ENSG00000112658	M
GENE	ENSG00000154102	I
GENE	ENSG00000198001	I
GENE	ENSG00000248109	I
GENE	ENSG00000185245	I
GENE	ENSG00000188277	I
GENE	ENSG00000147573	PI
GENE	ENSG00000053918	M
GENE	ENSG00000125999	UL
GENE	ENSG00000120457	I
GENE	ENSG00000051341	I
GENE	ENSG00000100577	I
GENE	ENSG00000102053	I
GENE	ENSG00000077147	I
GENE	ENSG00000168484	I
GENE	ENSG00000237110	I
GENE	ENSG00000182704	I
GENE	ENSG00000083720	PI
GENE	ENSG00000163728	I
GENE	ENSG00000132676	I
GENE	ENSG00000088876	I
GENE	ENSG00000124227	PI
GENE	ENSG00000136305	I
GENE	ENSG00000130382	I
GENE	ENSG00000135677	PI
GENE	ENSG00000101236	I
GENE	ENSG00000182974	I
GENE	ENSG00000165914	PI
GENE	ENSG00000176299	I
GENE	ENSG00000148826	UL
GENE	ENSG00000161847	I
GENE	ENSG00000115459	I
GENE	ENSG00000056291	I
GENE	ENSG00000144401	I
GENE	ENSG00000188739	UL
GENE	ENSG00000171596	UL
GENE	ENSG00000187714	M
GENE	ENSG00000087157	PI
GENE	ENSG00000184166	I
GENE	ENSG00000187806	I
GENE	ENSG00000136628	UL
GENE	ENSG00000161547	M
GENE	ENSG00000105983	I
GENE	ENSG00000188010	I
GENE	ENSG00000205143	PI
GENE	ENSG00000004534	I
GENE	ENSG00000143248	UL
GENE	ENSG00000181827	I
GENE	ENSG00000105559	UL
GENE	ENSG00000171561	PG
GENE	ENSG00000181938	I
GENE	ENSG00000116580	I
GENE	ENSG00000011260	I
GENE	ENSG00000183273	PI
GENE	ENSG00000172238	I
GENE	ENSG00000143222	I
GENE	ENSG00000163635	I
GENE	ENSG00000072849	I
GENE	ENSG00000182359	I
GENE	ENSG00000106609	I
GENE	ENSG00000138483	I
GENE	ENSG00000129245	I
GENE	ENSG00000029725	UL
GENE	ENSG00000206047	I
GENE	ENSG00000092847	I
GENE	ENSG00000157827	PI
GENE	ENSG00000138430	I
GENE	ENSG00000104313	I
GENE	ENSG00000179010	I
GENE	ENSG00000153922	I
GENE	ENSG00000153037	I
GENE	ENSG00000166839	I
GENE	ENSG00000138411	UL
GENE	ENSG00000073146	PI
GENE	ENSG00000286105	I
GENE	ENSG00000197632	I
GENE	ENSG00000102870	UL
GENE	ENSG00000163444	I
GENE	ENSG00000184232	M
GENE	ENSG00000129682	I
GENE	ENSG00000100665	UL
GENE	ENSG00000215644	PG
GENE	ENSG00000163823	I
GENE	ENSG00000106415	PI
GENE	ENSG00000164331	I
GENE	ENSG00000140905	PI
GENE	ENSG00000141404	I
GENE	ENSG00000187918	I
GENE	ENSG00000168389	I
GENE	ENSG00000154133	I
GENE	ENSG00000214960	PI
GENE	ENSG00000178372	I
GENE	ENSG00000066933	PI
GENE	ENSG00000171621	PG
GENE	ENSG00000106524	I
GENE	ENSG00000172331	I
GENE	ENSG00000170854	PI
GENE	ENSG00000198171	I
GENE	ENSG00000189129	I
GENE	ENSG00000079482	I
GENE	ENSG00000165533	I
GENE	ENSG00000283463	I
GENE	ENSG00000124191	PI
GENE	ENSG00000049768	PI
GENE	ENSG00000166477	I
GENE	ENSG00000077238	I
GENE	ENSG00000065371	I
GENE	ENSG00000187266	UL
GENE	ENSG00000176986	I
GENE	ENSG00000119778	I
GENE	ENSG00000136279	I
GENE	ENSG00000083307	I
GENE	ENSG00000145423	I
GENE	ENSG00000171497	I
GENE	ENSG00000131725	I
GENE	ENSG00000189139	M
GENE	ENSG00000215845	UL
GENE	ENSG00000111530	I
GENE	ENSG00000034533	I
GENE	ENSG00000174871	PG
GENE	ENSG00000214107	I
GENE	ENSG00000044524	I
GENE	ENSG00000167080	I
GENE	ENSG00000126351	M
GENE	ENSG00000174132	I
GENE	ENSG00000123104	I
GENE	ENSG00000205129	I
GENE	ENSG00000277535	I
GENE	ENSG00000129347	UL
GENE	ENSG00000166135	I
GENE	ENSG00000284733	I
GENE	ENSG00000155875	I
GENE	ENSG00000163515	I
GENE	ENSG00000138767	UL
GENE	ENSG00000122085	I
GENE	ENSG00000101400	PI
GENE	ENSG00000100767	UL
GENE	ENSG00000174529	I
GENE	ENSG00000122756	I
GENE	ENSG00000181240	I
GENE	ENSG00000123388	I
GENE	ENSG00000135525	I
GENE	ENSG00000125877	I
GENE	ENSG00000103534	I
GENE	ENSG00000179933	I
GENE	ENSG00000177989	UL
GENE	ENSG00000129535	I
GENE	ENSG00000138095	I
GENE	ENSG00000178187	I
GENE	ENSG00000163291	I
GENE	ENSG00000141040	I
GENE	ENSG00000150967	PI
GENE	ENSG00000212721	I
GENE	ENSG00000204104	UL
GENE	ENSG00000104980	I
GENE	ENSG00000122376	I
GENE	ENSG00000101193	I
GENE	ENSG00000172772	I
GENE	ENSG00000150394	I
GENE	ENSG00000176281	I
GENE	ENSG00000025293	I
GENE	ENSG00000140986	I
GENE	ENSG00000164151	UL
GENE	ENSG00000157837	I
GENE	ENSG00000148123	I
GENE	ENSG00000105509	PG
GENE	ENSG00000151136	I
GENE	ENSG00000113100	UL
GENE	ENSG00000133103	I
GENE	ENSG00000189221	UL
GENE	ENSG00000242766	PG
GENE	ENSG00000119514	PI
GENE	ENSG00000244165	I
GENE	ENSG00000166801	I
GENE	ENSG00000205882	I
GENE	ENSG00000197951	PG
GENE	ENSG00000253305	I
GENE	ENSG00000146674	UL
GENE	ENSG00000070770	PI
GENE	ENSG00000114770	I
GENE	ENSG00000166225	I
GENE	ENSG00000205426	I
GENE	ENSG00000108349	I
GENE	ENSG00000106991	I
GENE	ENSG00000069535	I
GENE	ENSG00000111605	I
GENE	ENSG00000143252	I
GENE	ENSG00000101972	I
GENE	ENSG00000141696	M
GENE	ENSG00000120616	I
GENE	ENSG00000227345	I
GENE	ENSG00000187288	I
GENE	ENSG00000196812	UL
GENE	ENSG00000156858	UL
GENE	ENSG00000164532	I
GENE	ENSG00000136367	PI
GENE	ENSG00000173226	I
GENE	ENSG00000130779	UL
GENE	ENSG00000175398	I
GENE	ENSG00000196932	I
GENE	ENSG00000145217	PG
GENE	ENSG00000109184	I
GENE	ENSG00000155629	PI
GENE	ENSG00000100558	I
GENE	ENSG00000170561	PI
GENE	ENSG00000206561	I
